dataset	chrom	chromStart	chromEnd	name	EffectSize	chrTSS	startTSS	endTSS	measuredGeneSymbol	Significant	pValueAdjusted	PowerAtEffectSize25	ValidConnection	CellType	Reference	Regulated	PowerAtEffectSize10	PowerAtEffectSize15	PowerAtEffectSize20	PowerAtEffectSize50	numTSSEnhGene	distanceToTSS	normalizedDNase_enh	normalizedDNase_prom	numNearbyEnhancers	sumNearbyEnhancers	ubiquitousExpressedGene	numCandidateEnhGene	3DContactAvgHicTrack2	3DContactAvgHicTrack2_squared	activityEnhDNaseOnlyAvgHicTrack2_squared	activityPromDNaseOnlyAvgHicTrack2	ABCScoreDNaseOnlyAvgHicTrack2
Gasperini2019	chr6	32131463	32131963	C6orf47|chr6:32099240-32099740:.	0.0232421479632554	chr6	31660771	31660772	C6orf47	FALSE	0.920349664069358	0.95	TRUE	K562	Gasperini et al., 2019	FALSE	0.5	0.8	0.9	1	43	470889	11.133457	0.871208	1	1.933934	0	0	0.000968	9.37024e-07	123.953864770849	0.871208	0.000796
Gasperini2019	chr6	32131463	32131963	C6orf48|chr6:32099240-32099740:.	0.033499697961964	chr6	31834608	31834609	C6orf48	FALSE	0.994678754086843	1	TRUE	K562	Gasperini et al., 2019	FALSE	0.7	0.9	0.95	1	20	296747	11.133457	0.963601	1	1.933934	0	0	0.001043	1.087849e-06	123.953864770849	0.963601	0.000811
Gasperini2019	chr6	32131463	32131963	CLIC1|chr6:32099240-32099740:.	-0.00624042595992047	chr6	31739762	31739763	CLIC1	FALSE	0.999918430877266	1	TRUE	K562	Gasperini et al., 2019	FALSE	0.8	0.9	1	1	31	395097	11.133457	0.913223	1	1.933934	1	0	0.000817	6.67489e-07	123.953864770849	0.913223	0.000569
Gasperini2019	chr6	32131463	32131963	CSNK2B|chr6:32099240-32099740:.	-0.014890311526072	chr6	31665236	31665237	CSNK2B	FALSE	0.999918430877266	1	TRUE	K562	Gasperini et al., 2019	FALSE	0.85	0.95	1	1	42	465782	11.133457	0.994876	1	1.933934	1	0	0.001356	1.838736e-06	123.953864770849	0.994876	0.000984
Gasperini2019	chr6	32131463	32131963	FKBPL|chr6:32099240-32099740:.	-0.094005047691278	chr6	32130290	32130291	FKBPL	TRUE	1.01400695287827e-09	0.95	TRUE	K562	Gasperini et al., 2019	TRUE	0.5	0.7	0.75	1	1	1371	11.133457	0.938965	1	1.933934	0	0	0.105188	0.011064515344	123.953864770849	0.938965	0.146082
Gasperini2019	chr6	32131463	32131963	GPANK1|chr6:32099240-32099740:.	-0.00463409461578834	chr6	31666282	31666283	GPANK1	FALSE	0.999918430877266	1	TRUE	K562	Gasperini et al., 2019	FALSE	0.6	0.8	0.95	1	42	465799	11.133457	0.994835	1	1.933934	0	0	0.001356	1.838736e-06	123.953864770849	0.994835	0.000984
Gasperini2019	chr6	32131463	32131963	LSM2|chr6:32099240-32099740:.	-0.0308702159585684	chr6	31806983	31806984	LSM2	FALSE	0.754025603980935	1	TRUE	K562	Gasperini et al., 2019	FALSE	0.85	1	1	1	24	324677	11.133457	0.973602	1	1.933934	0	0	0.000612	3.74544e-07	123.953864770849	0.973602	0.000469
Gasperini2019	chr6	32131463	32131963	NEU1|chr6:32099240-32099740:.	-0.00406398002650054	chr6	31862905	31862906	NEU1	FALSE	0.960466239525423	1	TRUE	K562	Gasperini et al., 2019	FALSE	0.75	0.85	0.95	1	19	268729	11.133457	0.999262	1	1.933934	1	0	0.001284	1.648656e-06	123.953864770849	0.999262	0.001134
Gasperini2019	chr6	32131463	32131963	PBX2|chr6:32099240-32099740:.	-0.0242664580181692	chr6	32190185	32190186	PBX2	FALSE	0.978265454877891	1	TRUE	K562	Gasperini et al., 2019	FALSE	0.45	0.8	0.9	1	9	58525	11.133457	0.843663	1	1.933934	0	0	0.006866	4.7141956e-05	123.953864770849	0.843663	0.006945
Gasperini2019	chr6	32131463	32131963	RNF5|chr6:32099240-32099740:.	-0.0244237953115397	chr6	32178354	32178355	RNF5	FALSE	0.798618748180251	1	TRUE	K562	Gasperini et al., 2019	FALSE	0.75	0.95	1	1	7	46723	11.133457	0.99709	1	1.933934	0	0	0.010264	0.000105349696	123.953864770849	0.99709	0.00917
Gasperini2019	chr6	32131463	32131963	STK19|chr6:32099240-32099740:.	-0.00915651465187594	chr6	31971091	31971092	STK19	FALSE	0.999918430877266	0.95	TRUE	K562	Gasperini et al., 2019	FALSE	0.45	0.85	0.85	1	0	160621.5	0	0	0	0	0	0	0	0	0	0	0
Gasperini2019	chr6	32131463	32131963	VARS|chr6:32099240-32099740:.	-0.00541014004919138	chr6	31795952	31795953	VARS	FALSE	0.999918430877266	1	TRUE	K562	Gasperini et al., 2019	FALSE	0.65	0.9	0.95	1	25	335726	11.133457	0.964256	1	1.933934	0	0	0.000568	3.22624e-07	123.953864770849	0.964256	0.000537
Gasperini2019	chr6	32413542	32414042	ATF6B|chr6:32381319-32381819:.	0.00325507412186087	chr6	32128252	32128253	ATF6B	FALSE	0.999918430877266	0.95	TRUE	K562	Gasperini et al., 2019	FALSE	0.75	0.8	0.9	1	17	285387	3.364616	0.971594	1	3.13287	1	0	0.00104	1.0816e-06	11.320640827456	0.971594	0.000337
Gasperini2019	chr6	32413542	32414042	BAG6|chr6:32381319-32381819:.	-0.0114377104746263	chr6	31652704	31652705	BAG6	FALSE	0.999918430877266	0.95	TRUE	K562	Gasperini et al., 2019	FALSE	0.55	0.8	0.95	1	59	760927	3.364616	0.998565	1	3.13287	1	0	2e-04	4e-08	11.320640827456	0.998565	4.8e-05
Gasperini2019	chr6	32413542	32414042	C6orf48|chr6:32381319-32381819:.	0.111614563869962	chr6	31834608	31834609	C6orf48	TRUE	0.0161365362212065	1	TRUE	K562	Gasperini et al., 2019	FALSE	0.65	0.8	0.95	1	35	578713	3.364616	0.963601	1	3.13287	0	0	0.00015	2.25e-08	11.320640827456	0.963601	3.5e-05
Gasperini2019	chr6	32413542	32414042	CLIC1|chr6:32381319-32381819:.	-0.0177917402411261	chr6	31739762	31739763	CLIC1	FALSE	0.999918430877266	0.95	TRUE	K562	Gasperini et al., 2019	FALSE	0.75	0.9	0.9	1	46	677063	3.364616	0.913223	1	3.13287	1	0	0.000165	2.7225e-08	11.320640827456	0.913223	3.5e-05
Gasperini2019	chr6	32413542	32414042	CSNK2B|chr6:32381319-32381819:.	-0.00956543102079421	chr6	31665236	31665237	CSNK2B	FALSE	0.979104757654452	1	TRUE	K562	Gasperini et al., 2019	FALSE	0.75	1	1	1	57	747748	3.364616	0.994876	1	3.13287	1	0	0.000143	2.0449e-08	11.320640827456	0.994876	3.1e-05
Gasperini2019	chr6	32413542	32414042	DAXX|chr6:32381319-32381819:.	-0.0143702359604511	chr6	33329285	33329286	DAXX	FALSE	0.999918430877266	0.95	TRUE	K562	Gasperini et al., 2019	FALSE	0.6	0.8	0.95	1	39	909389	3.364616	0.986965	1	3.13287	0	0	0.000216	4.6656e-08	11.320640827456	0.986965	7.3e-05
Gasperini2019	chr6	32413542	32414042	LSM2|chr6:32381319-32381819:.	-0.0189864117387537	chr6	31806983	31806984	LSM2	FALSE	0.999918430877266	1	TRUE	K562	Gasperini et al., 2019	FALSE	0.8	0.9	0.9	1	39	606643	3.364616	0.973602	1	3.13287	0	0	0.000166	2.7556e-08	11.320640827456	0.973602	3.8e-05
Gasperini2019	chr6	32413542	32414042	NELFE|chr6:32381319-32381819:.	0.0154490657001567	chr6	31959109	31959110	NELFE	FALSE	0.999918430877266	1	TRUE	K562	Gasperini et al., 2019	FALSE	0.65	0.8	1	1	26	454540	3.364616	0.979669	1	3.13287	0	0	0.000452	2.04304e-07	11.320640827456	0.979669	0.000172
Gasperini2019	chr6	32413542	32414042	PFDN6|chr6:32381319-32381819:.	-0.0299738727544431	chr6	33289302	33289303	PFDN6	FALSE	0.952687331889356	0.95	TRUE	K562	Gasperini et al., 2019	FALSE	0.7	0.8	0.85	1	35	875969	3.364616	0.802427	1	3.13287	1	0	0.000276	7.6176e-08	11.320640827456	0.802427	0.000132
Gasperini2019	chr6	32413542	32414042	RPS18|chr6:32381319-32381819:.	0.0693108809274314	chr6	33272010	33272011	RPS18	TRUE	0.0211588170522395	1	TRUE	K562	Gasperini et al., 2019	FALSE	0.9	0.95	1	1	32	858447	3.364616	0.947696	1	3.13287	1	0	0.000383	1.46689e-07	11.320640827456	0.947696	0.000167
Gasperini2019	chr6	32413542	32414042	SLC44A4|chr6:32381319-32381819:.	0.0241095392366617	chr6	31879045	31879046	SLC44A4	FALSE	0.996568374201728	0.95	TRUE	K562	Gasperini et al., 2019	FALSE	0.6	0.8	0.95	1	0	534746.5	0	0	0	0	0	0	0	0	0	0	0
Gasperini2019	chr6	32413542	32414042	WDR46|chr6:32381319-32381819:.	-0.00619169298618449	chr6	33289526	33289527	WDR46	FALSE	0.999918430877266	1	TRUE	K562	Gasperini et al., 2019	FALSE	0.6	0.9	0.95	1	35	875900	3.364616	0.807059	1	3.13287	1	0	0.000276	7.6176e-08	11.320640827456	0.807059	0.000132
Gasperini2019	chr6	33380405	33381121	CUTA|chr6:33348182-33348898:.	-0.0578817892821607	chr6	33418316	33418317	CUTA	FALSE	0.573790057135249	1	TRUE	K562	Gasperini et al., 2019	FALSE	0.75	0.9	1	1	3	37500	5.093225	0.996147	2	3.341846	1	0	0.004059	1.6475481e-05	25.940940900625	0.996147	0.001552
Gasperini2019	chr6	33839979	33840870	CUTA|chr6:33807756-33808647:.	0.00372972133563775	chr6	33418316	33418317	CUTA	FALSE	0.999918430877266	0.95	TRUE	K562	Gasperini et al., 2019	FALSE	0.5	0.8	0.95	1	12	421926	19.806405	0.996147	4	7.275557	1	0	0.000428	1.83184e-07	392.293679024025	0.996147	0.000636
Gasperini2019	chr6	33839979	33840870	HMGA1|chr6:33807756-33808647:.	-0.000432218693873776	chr6	34236873	34236874	HMGA1	FALSE	0.999918430877266	0.9	TRUE	K562	Gasperini et al., 2019	FALSE	0.65	0.8	0.9	1	3	396585	19.806405	0.854443	4	7.275557	0	0	0.00045	2.025e-07	392.293679024025	0.854443	0.001239
Gasperini2019	chr6	33839979	33840870	RPS10|chr6:33807756-33808647:.	0.00300180722613796	chr6	34426124	34426125	RPS10	FALSE	0.999918430877266	1	TRUE	K562	Gasperini et al., 2019	FALSE	0.8	0.95	0.95	1	7	585911	19.806405	0.838642	4	7.275557	1	0	0.000383	1.46689e-07	392.293679024025	0.838642	0.002072
Gasperini2019	chr6	33839979	33840870	SNRPC|chr6:33807756-33808647:.	-0.00426404482729236	chr6	34757406	34757407	SNRPC	FALSE	0.999918430877266	0.95	TRUE	K562	Gasperini et al., 2019	FALSE	0.5	0.8	0.95	1	12	916879	19.806405	0.969216	4	7.275557	1	0	0.000412	1.69744e-07	392.293679024025	0.969216	0.001952
Gasperini2019	chr6	33841109	33841609	CUTA|chr6:33808886-33809386:.	-0.0080459496386569	chr6	33418316	33418317	CUTA	FALSE	0.999918430877266	0.95	TRUE	K562	Gasperini et al., 2019	FALSE	0.75	0.95	0.95	1	12	423053	1.694563	0.996147	3	24.57588	1	0	0.000428	1.83184e-07	2.871543760969	0.996147	5.4e-05
Gasperini2019	chr6	33841109	33841609	HMGA1|chr6:33808886-33809386:.	0.0162216266595256	chr6	34236873	34236874	HMGA1	FALSE	0.999918430877266	1	TRUE	K562	Gasperini et al., 2019	FALSE	0.65	0.85	0.9	1	3	395458	1.694563	0.854443	3	24.57588	0	0	0.00045	2.025e-07	2.871543760969	0.854443	0.000106
Gasperini2019	chr6	33841109	33841609	NUDT3|chr6:33808886-33809386:.	-0.026277950348451	chr6	34392673	34392674	NUDT3	FALSE	0.996568374201728	1	TRUE	K562	Gasperini et al., 2019	FALSE	0.6	0.85	0.95	1	5	551339	1.694563	0.921913	3	24.57588	0	0	0.000446	1.98916e-07	2.871543760969	0.921913	0.000153
Gasperini2019	chr6	33841109	33841609	RING1|chr6:33808886-33809386:.	0.0145947660195314	chr6	33208495	33208496	RING1	FALSE	0.999918430877266	1	TRUE	K562	Gasperini et al., 2019	FALSE	0.7	0.95	1	1	25	632833	1.694563	0.650885	3	24.57588	1	0	0.000254	6.4516e-08	2.871543760969	0.650885	5.8e-05
Gasperini2019	chr6	33841109	33841609	RPS10|chr6:33808886-33809386:.	0.03404469471525	chr6	34426124	34426125	RPS10	FALSE	0.835189297872047	1	TRUE	K562	Gasperini et al., 2019	FALSE	0.75	0.9	0.95	1	7	584784	1.694563	0.838642	3	24.57588	1	0	0.000383	1.46689e-07	2.871543760969	0.838642	0.000177
Gasperini2019	chr6	33841109	33841609	RPS18|chr6:33808886-33809386:.	0.0355544127766023	chr6	33272010	33272011	RPS18	FALSE	0.855978293271993	1	TRUE	K562	Gasperini et al., 2019	FALSE	0.8	0.8	0.95	1	23	569267	1.694563	0.947696	3	24.57588	1	0	0.000156	2.4336e-08	2.871543760969	0.947696	3.4e-05
Gasperini2019	chr6	33841109	33841609	SNRPC|chr6:33808886-33809386:.	-0.0358637560113346	chr6	34757406	34757407	SNRPC	FALSE	0.709044605343935	1	TRUE	K562	Gasperini et al., 2019	FALSE	0.45	0.8	1	1	12	915752	1.694563	0.969216	3	24.57588	1	0	0.000412	1.69744e-07	2.871543760969	0.969216	0.000167
Gasperini2019	chr6	33841109	33841609	UQCC2|chr6:33808886-33809386:.	-0.0133757043492765	chr6	33711726	33711727	UQCC2	FALSE	0.999918430877266	1	TRUE	K562	Gasperini et al., 2019	FALSE	0.8	0.9	1	1	4	129590	1.694563	0.912937	3	24.57588	0	0	0.001378	1.898884e-06	2.871543760969	0.912937	0.000595
Gasperini2019	chr6	33841109	33841609	WDR46|chr6:33808886-33809386:.	-0.00171982302514539	chr6	33289526	33289527	WDR46	FALSE	0.999918430877266	1	TRUE	K562	Gasperini et al., 2019	FALSE	0.7	0.85	0.95	1	20	551814	1.694563	0.807059	3	24.57588	1	0	0.000252	6.3504e-08	2.871543760969	0.807059	6.1e-05
Gasperini2019	chr6	33843568	33844068	SNRPC|chr6:33811345-33811845:.	-0.0243480557266389	chr6	34757406	34757407	SNRPC	FALSE	0.999918430877266	0.95	TRUE	K562	Gasperini et al., 2019	FALSE	0.55	0.8	0.85	1	12	913349	3.349885	0.969216	3	22.920558	1	0	0.000412	1.69744e-07	11.221729513225	0.969216	0.00033
Gasperini2019	chr6	33989993	33990493	HMGA1|chr6:33957770-33958270:.	0.0230870874763731	chr6	34236873	34236874	HMGA1	FALSE	0.999391284335537	1	TRUE	K562	Gasperini et al., 2019	FALSE	0.9	0.95	1	1	2	246580	1.048152	0.854443	1	1.052089	0	0	0.000561	3.14721e-07	1.098622615104	0.854443	8.2e-05
Gasperini2019	chr6	33989993	33990493	RPS18|chr6:33957770-33958270:.	0.0516464642559567	chr6	33272010	33272011	RPS18	FALSE	0.691944375536497	1	TRUE	K562	Gasperini et al., 2019	FALSE	0.8	0.9	1	1	24	718145	1.048152	0.947696	1	1.052089	1	0	0.000112	1.2544e-08	1.098622615104	0.947696	1.5e-05
Gasperini2019	chr6	33989993	33990493	SNRPC|chr6:33957770-33958270:.	-0.0315074855698688	chr6	34757406	34757407	SNRPC	FALSE	0.588345664958591	1	TRUE	K562	Gasperini et al., 2019	FALSE	0.7	0.85	0.95	1	11	766874	1.048152	0.969216	1	1.052089	1	0	0.000328	1.07584e-07	1.098622615104	0.969216	8.2e-05
Gasperini2019	chr6	33989993	33990493	UQCC2|chr6:33957770-33958270:.	-0.0306719893912916	chr6	33711726	33711727	UQCC2	FALSE	0.952392254214196	0.95	TRUE	K562	Gasperini et al., 2019	FALSE	0.7	0.85	0.9	1	5	278468	1.048152	0.912937	1	1.052089	0	0	0.001091	1.190281e-06	1.098622615104	0.912937	0.000292
Gasperini2019	chr6	33989993	33990493	WDR46|chr6:33957770-33958270:.	-0.0418037635175244	chr6	33289526	33289527	WDR46	FALSE	0.92607925672491	1	TRUE	K562	Gasperini et al., 2019	FALSE	0.45	0.85	0.9	1	21	700692	1.048152	0.807059	1	1.052089	1	0	0.000104	1.0816e-08	1.098622615104	0.807059	1.5e-05
Gasperini2019	chr6	34200575	34201075	CUTA|chr6:34168352-34168852:.	0.0504692637395803	chr6	33418316	33418317	CUTA	FALSE	0.731903503534605	1	TRUE	K562	Gasperini et al., 2019	FALSE	0.7	0.9	1	1	14	782548	4.017138	0.996147	5	14.967214	1	0	0.000158	2.4964e-08	16.137397711044	0.996147	4.8e-05
Gasperini2019	chr6	34200575	34201075	HMGA1|chr6:34168352-34168852:.	0.00921299993241397	chr6	34236873	34236874	HMGA1	FALSE	0.804562399322894	1	TRUE	K562	Gasperini et al., 2019	FALSE	0.65	0.85	0.95	1	1	35963	4.017138	0.854443	5	14.967214	0	0	0.006585	4.3362225e-05	16.137397711044	0.854443	0.003681
Gasperini2019	chr6	34200575	34201075	RPS10|chr6:34168352-34168852:.	0.0278857202674605	chr6	34426124	34426125	RPS10	FALSE	0.999918430877266	1	TRUE	K562	Gasperini et al., 2019	FALSE	0.7	0.9	1	1	5	225289	4.017138	0.838642	5	14.967214	1	0	0.00356	1.26736e-05	16.137397711044	0.838642	0.003904
Gasperini2019	chr6	34200575	34201075	RPS18|chr6:34168352-34168852:.	0.0531827358969552	chr6	33272010	33272011	RPS18	FALSE	0.705724244947932	1	TRUE	K562	Gasperini et al., 2019	FALSE	0.65	0.85	1	1	25	928762	4.017138	0.947696	5	14.967214	1	0	0.000264	6.9696e-08	16.137397711044	0.947696	0.000137
Gasperini2019	chr6	34200575	34201075	SNRPC|chr6:34168352-34168852:.	-0.00846519337153728	chr6	34757406	34757407	SNRPC	FALSE	0.999918430877266	1	TRUE	K562	Gasperini et al., 2019	FALSE	0.7	0.85	0.85	1	10	556257	4.017138	0.969216	5	14.967214	1	0	0.000621	3.85641e-07	16.137397711044	0.969216	0.000596
Gasperini2019	chr6	34223553	34224454	HMGA1|chr6:34191330-34192231:.	-0.109032042011457	chr6	34236873	34236874	HMGA1	TRUE	0.00116451031819911	0.95	TRUE	K562	Gasperini et al., 2019	TRUE	0.65	0.8	0.85	1	1	12776.5	20.346199	0.854443	2	5.357799	0	0	0.018587	0.000345476569	413.967813747601	0.854443	0.052619
Gasperini2019	chr6	34223553	34224454	RPS10|chr6:34191330-34192231:.	0.0302965811249414	chr6	34426124	34426125	RPS10	FALSE	0.969315575984701	0.95	TRUE	K562	Gasperini et al., 2019	FALSE	0.55	0.8	0.95	1	5	202102.5	20.346199	0.838642	2	5.357799	1	0	0.004659	2.1706281e-05	413.967813747601	0.838642	0.025871
Gasperini2019	chr6	34273202	34273702	CUTA|chr6:34240979-34241479:.	0.0389391363482867	chr6	33418316	33418317	CUTA	FALSE	0.986179153428842	1	TRUE	K562	Gasperini et al., 2019	FALSE	0.7	0.8	0.95	1	16	855295.5	21.301884	0.996147	5	12.89423	1	0	0.000275	7.5625e-08	453.770261949456	0.996147	0.00044
Gasperini2019	chr6	34273202	34273702	PFDN6|chr6:34240979-34241479:.	-0.00301212133806916	chr6	33289302	33289303	PFDN6	FALSE	0.999918430877266	0.95	TRUE	K562	Gasperini et al., 2019	FALSE	0.45	0.85	0.85	1	24	983987.5	21.301884	0.802427	5	12.89423	1	0	0.000144	2.0736e-08	453.770261949456	0.802427	0.000436
Gasperini2019	chr6	34273202	34273702	SNRPC|chr6:34240979-34241479:.	-0.0104387366649447	chr6	34757406	34757407	SNRPC	FALSE	0.999918430877266	0.9	TRUE	K562	Gasperini et al., 2019	FALSE	0.7	0.8	0.85	1	8	483509.5	21.301884	0.969216	5	12.89423	1	0	0.000673	4.52929e-07	453.770261949456	0.969216	0.003425
Gasperini2019	chr6	34276812	34277752	CUTA|chr6:34244589-34245529:.	0.00954281841897608	chr6	33418316	33418317	CUTA	FALSE	0.999918430877266	1	TRUE	K562	Gasperini et al., 2019	FALSE	0.85	1	1	1	16	858333	4.401597	0.996147	6	43.723279	1	0	0.000238	5.6644e-08	22.457967945858	0.996147	0.000157
Gasperini2019	chr6	34276812	34277752	HMGA1|chr6:34244589-34245529:.	0.0264898800100644	chr6	34236873	34236874	HMGA1	FALSE	0.966025015906043	1	TRUE	K562	Gasperini et al., 2019	FALSE	0.65	0.95	1	1	2	39822	4.401597	0.854443	6	43.723279	0	0	0.002587	6.692569e-06	22.457967945858	0.854443	0.003168
Gasperini2019	chr6	34276812	34277752	NUDT3|chr6:34244589-34245529:.	-0.0252339083956767	chr6	34392673	34392674	NUDT3	FALSE	0.931334435865435	1	TRUE	K562	Gasperini et al., 2019	FALSE	0.65	0.9	0.9	1	1	115050	4.401597	0.921913	6	43.723279	0	0	0.005831	3.4000561e-05	22.457967945858	0.921913	0.010387
Gasperini2019	chr6	34276812	34277752	PFDN6|chr6:34244589-34245529:.	-0.00842809607853634	chr6	33289302	33289303	PFDN6	FALSE	0.999918430877266	1	TRUE	K562	Gasperini et al., 2019	FALSE	0.6	0.9	1	1	24	987025	4.401597	0.802427	6	43.723279	1	0	0.000195	3.8025e-08	22.457967945858	0.802427	0.000244
Gasperini2019	chr6	34276812	34277752	RPS10|chr6:34244589-34245529:.	0.0610044957978071	chr6	34426124	34426125	RPS10	FALSE	0.0837827235396491	1	TRUE	K562	Gasperini et al., 2019	FALSE	0.8	0.9	0.95	1	3	148495	4.401597	0.838642	6	43.723279	1	0	0.002325	5.405625e-06	22.457967945858	0.838642	0.005588
Gasperini2019	chr6	34276812	34277752	SNRPC|chr6:34244589-34245529:.	-0.0156456913491514	chr6	34757406	34757407	SNRPC	FALSE	0.951242839355838	1	TRUE	K562	Gasperini et al., 2019	FALSE	0.95	1	1	1	8	479463	4.401597	0.969216	6	43.723279	1	0	0.000591	3.49281e-07	22.457967945858	0.969216	0.001244
Gasperini2019	chr6	34276812	34277752	TAF11|chr6:34244589-34245529:.	0.0135918509214501	chr6	34888088	34888089	TAF11	FALSE	0.938786366771641	1	TRUE	K562	Gasperini et al., 2019	FALSE	0.6	0.8	1	1	10	610441	4.401597	0.840794	6	43.723279	1	0	0.000556	3.09136e-07	22.457967945858	0.840794	0.001404
Gasperini2019	chr6	34276812	34277752	TAPBP|chr6:34244589-34245529:.	0.0233345941920249	chr6	33314386	33314387	TAPBP	FALSE	0.962703887899334	0.9	TRUE	K562	Gasperini et al., 2019	FALSE	0.4	0.8	0.9	1	21	962234	4.401597	0.699131	6	43.723279	1	0	0.000165	2.7225e-08	22.457967945858	0.699131	0.000179
Gasperini2019	chr6	34560476	34561298	HMGA1|chr6:34528253-34529075:.	-0.000747292921123299	chr6	34236873	34236874	HMGA1	FALSE	0.992763336242531	1	TRUE	K562	Gasperini et al., 2019	FALSE	0.8	0.95	1	1	7	324065	22.839101	0.854443	3	33.508146	0	0	0.000708	5.01264e-07	521.624534488201	0.854443	0.00225
Gasperini2019	chr6	34560476	34561298	RPL10A|chr6:34528253-34529075:.	0.0314422259922282	chr6	35468408	35468409	RPL10A	FALSE	0.96853627397915	1	TRUE	K562	Gasperini et al., 2019	FALSE	0.55	0.85	0.95	1	13	907536	22.839101	0.904288	3	33.508146	0	0	0.000224	5.0176e-08	521.624534488201	0.904288	0.001167
Gasperini2019	chr6	34560476	34561298	RPS10|chr6:34528253-34529075:.	0.00234192843271974	chr6	34426124	34426125	RPS10	FALSE	0.95612103713643	1	TRUE	K562	Gasperini et al., 2019	FALSE	0.75	0.9	1	1	4	134739	22.839101	0.838642	3	33.508146	1	0	0.001849	3.418801e-06	521.624534488201	0.838642	0.011525
Gasperini2019	chr6	34560476	34561298	SNRPC|chr6:34528253-34529075:.	-0.0246125830839671	chr6	34757406	34757407	SNRPC	FALSE	0.998827942873793	1	TRUE	K562	Gasperini et al., 2019	FALSE	0.85	1	1	1	3	196229	22.839101	0.969216	3	33.508146	1	0	0.000894	7.99236e-07	521.624534488201	0.969216	0.00488
Gasperini2019	chr6	34560476	34561298	UQCC2|chr6:34528253-34529075:.	-0.0218069616957716	chr6	33711726	33711727	UQCC2	FALSE	0.999918430877266	1	TRUE	K562	Gasperini et al., 2019	FALSE	0.6	0.85	0.9	1	13	849113	22.839101	0.912937	3	33.508146	0	0	0.000469	2.19961e-07	521.624534488201	0.912937	0.002731
Gasperini2019	chr6	35731272	35732819	KCTD20|chr6:35699049-35700596:.	0.0554786364719326	chr6	36442767	36442768	KCTD20	FALSE	0.134381041821369	1	TRUE	K562	Gasperini et al., 2019	FALSE	0.65	0.8	0.95	1	16	710719.5	30.804005	0.856616	1	21.703801	1	0	0.000499	2.49001e-07	948.886724040025	0.856616	0.002596
Gasperini2019	chr6	35731272	35732819	SNRPC|chr6:35699049-35700596:.	-0.0182977191313467	chr6	34757406	34757407	SNRPC	FALSE	0.999918430877266	1	TRUE	K562	Gasperini et al., 2019	FALSE	0.7	0.8	1	1	14	974953.5	30.804005	0.969216	1	21.703801	1	0	0.000268	7.1824e-08	948.886724040025	0.969216	0.00197
Gasperini2019	chr6	35731272	35732819	SRPK1|chr6:35699049-35700596:.	-0.000942686545551852	chr6	35921341	35921342	SRPK1	FALSE	0.999918430877266	0.95	TRUE	K562	Gasperini et al., 2019	FALSE	0.7	0.9	0.9	1	7	189133.5	30.804005	0.840261	1	21.703801	0	0	0.00133	1.7689e-06	948.886724040025	0.840261	0.013034
Gasperini2019	chr6	35731272	35732819	SRSF3|chr6:35699049-35700596:.	-0.0202406677757798	chr6	36594353	36594354	SRSF3	FALSE	0.805470276029066	1	TRUE	K562	Gasperini et al., 2019	FALSE	0.8	0.9	1	1	18	862265.5	30.804005	0.966306	1	21.703801	1	0	0.000542	2.93764e-07	948.886724040025	0.966306	0.003403
Gasperini2019	chr6	35731272	35732819	TAF11|chr6:35699049-35700596:.	0.0124735779877767	chr6	34888088	34888089	TAF11	FALSE	0.999918430877266	0.9	TRUE	K562	Gasperini et al., 2019	FALSE	0.7	0.8	0.9	1	12	843975.5	30.804005	0.840794	1	21.703801	1	0	0.000434	1.88356e-07	948.886724040025	0.840794	0.003837
Gasperini2019	chr6	36116393	36117370	C6orf89|chr6:36084170-36085147:.	0.0323842748850332	chr6	36871870	36871871	C6orf89	FALSE	0.739337953141087	0.95	TRUE	K562	Gasperini et al., 2019	FALSE	0.65	0.8	0.85	1	16	768967	5.050443	0.97889	3	30.792619	1	0	0.000322	1.03684e-07	25.506974496249	0.97889	0.000261
Gasperini2019	chr6	36116393	36117370	MTCH1|chr6:36084170-36085147:.	-0.0475142044394452	chr6	36986297	36986298	MTCH1	FALSE	0.269871007161776	0.95	TRUE	K562	Gasperini et al., 2019	FALSE	0.5	0.8	0.9	1	18	869655	5.050443	0.812059	3	30.792619	1	0	0.000126	1.5876e-08	25.506974496249	0.812059	0.000154
Gasperini2019	chr6	36116393	36117370	PPIL1|chr6:36084170-36085147:.	-0.0160482183103415	chr6	36875023	36875024	PPIL1	FALSE	0.516715319319234	0.95	TRUE	K562	Gasperini et al., 2019	FALSE	0.55	0.85	0.95	1	15	758128	5.050443	0.870184	3	30.792619	1	0	0.000275	7.5625e-08	25.506974496249	0.870184	0.000386
Gasperini2019	chr6	36116393	36117370	RPL10A|chr6:36084170-36085147:.	0.0566797517203155	chr6	35468408	35468409	RPL10A	FALSE	0.430345265506557	1	TRUE	K562	Gasperini et al., 2019	FALSE	0.6	0.8	0.9	1	13	648496	5.050443	0.904288	3	30.792619	0	0	0.000378	1.42884e-07	25.506974496249	0.904288	0.000436
Gasperini2019	chr6	36118491	36118991	PPIL1|chr6:36086268-36086768:.	-0.0117507153435026	chr6	36875023	36875024	PPIL1	FALSE	0.999918430877266	0.95	TRUE	K562	Gasperini et al., 2019	FALSE	0.6	0.8	0.85	1	15	756325	24.511842	0.870184	4	16.136532	1	0	0.000275	7.5625e-08	600.830398232964	0.870184	0.001876
